Name,fs,RAh,RAm,RAs,DE_,DEd,DEm,DEs,GLON,GLAT,Vmag,b_y,Hbeta,E(b-y),logTe,[Fe/H],Dist,VMAG,dVMag,Age,clAge,chAge,mass,clmass,chmass,RVel,meRVel,e_RVel,o_RVel,dT,P(chi2),vsini,pmRA,pmDE,e_pm,plx,e_plx,UVel,VVel,WVel,Rgal,zgal,Rmin,Rmax,ecc,zmax,RA,DEC,X,Y,Z,ObjType,SpecType,Teff,R_xy,w_vmax
HD 4568, ,0,47,54.8,+,20,55,31,122,-42,6.515,0.328,2.639,0.003,3.796,0.0,57,2.72,1.43,2.2,2.0,2.5,1.47,1.42,1.52,0.0,0.3,0.3,2,439,0.499,10,160,15,1,17.4,0.9,-38,-21,2,8.023,-0.038,6.79,8.39,0.11,0.15,11.978333333333332,20.92527777777778,-22.44699,35.92268,-38.140446,PM*,F,6251.726927756856,42.3592528078872,2.390282048968422e-07
HD 4756, ,0,49,58.5,+,34,58,27,123,-28,7.263,0.379,0.0,0.0,3.771,-0.13,97,2.33,2.52,2.5,2.0,2.9,1.54,1.36,1.59,-11.1,0.4,0.3,2,2111,0.58,16,-65,-17,2,10.3,0.9,33,5,-2,8.046,-0.045,7.36,9.61,0.13,0.1,12.49375,34.97416666666667,-46.646107,71.828705,-45.538742,PM*,F,5902.010801718442,85.64591152082203,1.3945983593040382e-07
HD 4785, ,0,49,11.7,-,53,46,27,304,-63,7.553,0.315,2.631,-0.008,3.795,-0.24,51,4.0,0.4,3.8,1.2,5.6,1.11,1.05,1.17,3.5,0.3,0.3,4,1385,0.8,18,-69,-36,2,19.5,0.8,19,1,1,7.987,-0.046,7.5,8.99,0.09,0.13,12.298749999999998,-53.774166666666666,12.947283,-19.195137,-45.441334,PM*,F,6237.348354824191,23.15351855616891,1.4010355328531804e-06
HD 4813, ,0,50,7.5,-,10,38,39,122,-74,5.177,0.33,2.621,-0.012,3.789,-0.12,15,4.23,0.2,2.6,0.0,5.9,1.1,1.04,1.17,8.1,0.1,0.4,17,4550,0.331,4,-225,-229,1,64.7,1.0,21,-2,-13,8.002,-0.015,7.39,8.92,0.09,0.09,12.531249999999998,-10.644166666666669,-2.190984,3.5063064,-14.418925,PM*,F,6151.7687270986835,4.134561096287847,1.9250816306242964e-06
HD 4903, ,0,51,24.8,+,32,39,25,123,-30,7.275,0.349,0.0,0.0,3.782,-0.04,53,3.65,0.86,3.7,3.1,4.3,1.15,1.1,1.25,5.9,0.3,0.4,2,2147,0.441,7,-102,-86,2,18.8,0.9,25,9,-22,8.025,-0.027,7.57,9.6,0.12,0.24,12.85333333333333,32.65694444444444,-24.998575,38.49443,-26.5,PM*,F,6053.408747539136,45.899345235586146,8.638715069876107e-07
HD 5028, ,0,50,52.4,-,71,9,5,303,-46,6.859,0.305,2.636,-0.004,3.799,-0.4,39,3.91,0.54,3.8,1.6,5.2,1.09,1.04,1.16,8.1,1.7,2.4,2,1419,0.21,35,-14,38,1,25.7,0.6,2,1,-11,7.985,-0.028,7.83,8.55,0.04,0.06,12.718333333333332,-71.15138888888889,14.755187,-22.720991,-28.054253,*,F,6295.061828571975,27.091677235399253,1.2372263188348547e-06
HD 5036, ,0,52,28.1,+,21,24,35,123,-41,7.285,0.31,2.658,0.009,3.804,0.0,93,2.43,1.54,1.9,1.6,2.1,1.54,1.47,1.62,4.2,0.8,1.1,2,441,0.22,26,60,-61,1,10.7,1.0,-14,-27,-23,8.038,-0.062,6.77,8.05,0.09,0.25,13.117083333333332,21.40972222222222,-38.227123,58.864605,-61.01349,PM*,F,6367.955209079156,70.1879950893538,1.601213156768543e-07
HD 5057, ,0,52,13.1,-,21,6,28,125,-84,7.634,0.314,2.636,-0.001,3.799,-0.24,86,2.96,1.35,2.6,2.3,3.1,1.32,1.23,1.39,13.6,0.3,0.4,2,907,0.263,7,-42,-52,2,11.6,1.1,25,-7,-16,8.005,-0.086,7.18,8.85,0.1,0.17,13.054583333333332,-21.10777777777778,-5.1561337,7.363721,-85.528885,PM*,F,6295.061828571975,8.989443903719334,3.3300376974783855e-07
HD 5308, ,0,55,6.9,+,23,24,58,124,-39,7.591,0.321,2.621,-0.015,3.793,-0.38,79,3.11,1.46,4.3,2.7,5.0,1.17,1.12,1.29,-6.8,0.3,0.6,4,1802,0.334,8,-14,46,1,12.7,0.9,1,8,18,8.034,-0.05,7.95,9.04,0.06,0.43,13.77875,23.41611111111111,-34.331383,50.898376,-49.71631,*,F,6208.690342300638,61.394531825970176,4.096841384835628e-07
HD 5388, ,0,55,11.8,-,47,24,21,301,-70,6.733,0.323,2.629,-0.002,3.792,-0.36,53,3.1,1.47,4.3,2.7,4.9,1.18,1.13,1.31,39.2,0.2,0.2,3,359,0.655,5,-81,-179,1,18.8,1.0,47,-35,-22,7.99,-0.05,5.78,8.83,0.21,0.25,13.799166666666665,-47.40583333333333,9.336126,-15.537931,-49.803707,PM*,F,6194.410750767812,18.12706673592385,4.0406306137483407e-07
HD 5435, ,0,56,2.1,-,3,44,16,126,-67,7.409,0.284,2.658,-0.002,3.819,-0.14,145,1.6,2.18,1.3,1.1,1.5,1.73,1.64,1.86,1.3,1.9,0.0,1,0,0.0,5,29,-6,1,6.4,0.9,-15,-14,-3,8.034,-0.133,7.49,8.06,0.04,0.15,14.00875,-3.7377777777777776,-33.301575,45.835686,-133.47319,*,F,6591.738952443213,56.656023585945576,5.086852559321254e-08
HD 5442, ,0,56,8.3,-,8,1,24,126,-71,7.44,0.347,2.616,0.0,3.785,-0.13,108,2.28,2.25,2.0,1.8,2.4,1.54,1.44,1.63,3.8,0.6,0.8,2,1118,0.073,13,0,-28,2,9.3,0.9,7,-10,-8,8.021,-0.102,7.46,8.31,0.05,0.1,14.034583333333332,-8.023333333333333,-20.667328,28.446136,-102.116005,*,F,6095.368972401694,35.161358050992284,1.3015149167049192e-07
HD 5651, ,0,58,26.4,+,24,31,19,125,-38,7.333,0.326,2.635,0.005,3.791,-0.26,93,2.5,2.01,2.2,2.0,2.5,1.45,1.38,1.52,2.8,1.0,0.0,1,0,0.0,4,-87,-25,1,10.8,0.8,34,17,-11,8.042,-0.057,7.53,10.33,0.16,0.1,14.609999999999998,24.521944444444443,-42.034557,60.03156,-57.25652,PM*,F,6180.164001384158,73.28500650351236,1.763799235135453e-07
HD 5694, ,0,58,42.4,+,4,12,20,126,-59,7.573,0.317,2.621,-0.024,3.797,-0.14,61,3.63,0.63,3.3,2.4,4.2,1.2,1.13,1.25,-19.4,0.3,0.1,2,392,0.895,8,47,1,2,16.3,0.9,-5,-16,17,8.019,-0.052,7.41,8.04,0.04,0.4,14.676666666666666,4.205555555555556,-18.466639,25.417149,-52.287205,*,F,6266.138646723356,31.41732355316923,8.403286101222213e-07
HD 5728, ,0,59,32.2,+,48,57,58,124,-14,6.891,0.277,2.675,0.006,3.818,-0.21,58,3.08,0.78,2.2,1.8,2.7,1.33,1.28,1.38,-0.6,0.5,0.7,2,618,0.308,19,22,-30,2,17.3,0.8,-4,-6,-8,8.032,-0.014,7.87,8.17,0.02,0.01,14.884166666666664,48.96611111111111,-31.46978,46.655876,-14.03147,*,F,6576.578373554205,56.27715183425487,3.9305122118319165e-07
HD 5750, ,0,59,35.8,+,32,29,31,125,-30,7.012,0.313,2.626,0.001,3.794,-0.57,43,3.84,0.86,4.3,2.3,6.6,1.05,0.99,1.12,23.6,0.3,0.1,2,357,0.965,9,347,-41,1,0.0,0.0,-68,-26,-17,8.021,-0.022,6.12,9.05,0.19,0.15,14.899166666666664,32.49194444444444,-21.359467,30.504475,-21.5,PM*,F,6223.002851691595,37.23909002043033,1.123179452715063e-06
HD 6225, ,1,3,57.4,+,48,51,40,125,-14,7.181,0.29,2.668,0.01,3.812,-0.23,60,3.29,0.72,2.6,2.0,3.1,1.27,1.22,1.32,9.5,0.2,0.4,5,2494,0.744,13,114,-48,2,16.7,0.9,-31,-14,-14,8.033,-0.014,7.25,8.34,0.07,0.1,15.989166666666668,48.86111111111112,-33.39233,47.689182,-14.515314,PM*,F,6486.344335482381,58.21774456862808,5.253505000065582e-07
HD 6301, ,1,4,27.6,+,29,39,31,126,-33,6.19,0.294,2.651,-0.006,3.81,-0.15,42,3.07,0.91,2.4,2.0,2.8,1.34,1.3,1.39,-3.2,0.5,0.8,2,344,0.263,20,84,-115,1,23.8,0.9,-6,-23,-17,8.021,-0.023,6.99,8.03,0.07,0.14,16.115,29.65861111111111,-20.704243,28.496946,-22.87484,PM*,F,6456.542290346556,35.22416229706485,3.8765835625527745e-07
HD 6478, ,1,5,56.5,+,15,22,56,128,-47,7.215,0.229,2.7,-0.01,3.851,0.18,99,2.24,0.68,0.9,0.7,1.1,1.69,1.6,1.79,-14.1,1.2,2.4,4,1092,0.013,40,28,-74,1,0.0,0.0,9,-37,-12,8.041,-0.073,6.17,8.15,0.14,0.11,16.485416666666662,15.382222222222223,-41.568127,53.204777,-72.404015,PM*,F,7095.777679633888,67.51783081459192,1.2315417802581031e-07
HD 6566, ,1,6,36.5,+,13,53,4,129,-49,7.221,0.281,2.675,0.007,3.816,-0.15,58,3.4,0.45,2.2,1.2,2.9,1.28,1.24,1.33,6.2,1.3,1.8,2,803,0.218,35,52,-40,1,17.2,0.8,-10,-12,-11,8.024,-0.044,7.61,8.02,0.03,0.07,16.652083333333334,13.884444444444444,-23.946533,29.571512,-43.773155,PM*,F,6546.361740672747,38.051422636824405,6.11574191621451e-07
HD 6680, ,1,8,1.3,+,32,0,43,127,-31,6.25,0.268,2.677,-0.002,3.826,-0.05,42,3.14,0.4,1.6,0.8,2.1,1.38,1.34,1.43,-16.2,5.3,0.0,1,0,0.0,35,204,-29,1,23.9,0.8,-23,-37,6,8.022,-0.021,6.19,8.08,0.13,0.2,17.00541666666666,32.011944444444445,-21.665962,28.751696,-21.6316,PM*,F,6698.846094165266,36.00102682232633,4.2702091808739836e-07
HD 6714, ,1,8,15.3,+,28,52,4,127,-34,6.865,0.242,2.692,-0.002,3.841,-0.06,83,2.28,0.99,1.3,1.1,1.5,1.61,1.54,1.67,-29.3,1.0,0.6,3,840,0.846,50,-44,-89,2,12.1,0.9,39,-26,-14,8.042,-0.046,6.28,8.81,0.17,0.11,17.06375,28.86777777777778,-41.41097,54.9542,-46.41301,PM*,F,6934.258060165695,68.81011941554019,1.3015149167049192e-07
HD 6847, ,1,9,22.9,+,22,54,35,128,-40,7.543,0.286,2.66,0.001,3.814,-0.26,99,2.56,1.43,2.0,1.8,2.3,1.43,1.37,1.5,37.4,0.4,0.1,2,362,0.916,14,70,49,1,10.1,0.8,-52,17,-4,8.047,-0.063,7.57,10.23,0.15,0.09,17.34541666666666,22.90972222222222,-46.690784,59.76148,-63.63597,PM*,F,6516.283940608428,75.83840585300469,1.9162366839673378e-07
HD 6920, ,1,10,18.7,+,42,4,53,127,-21,5.673,0.386,2.598,-0.005,3.763,-0.3,53,2.07,3.12,0.0,0.0,0.0,0.0,0.0,0.0,-14.4,0.1,0.3,19,3549,0.922,11,-135,-40,1,19.0,0.7,37,5,-7,8.029,-0.019,7.27,9.74,0.14,0.02,17.577916666666667,42.081388888888895,-29.777666,39.51629,-18.993502,PM*,F,5794.286964268809,49.479759172530905,9.737537651389374e-08
HD 7048, ,1,10,43.0,-,4,50,31,135,-67,7.316,0.258,2.679,0.001,3.832,-0.2,118,1.96,1.6,1.4,1.2,1.6,1.65,1.56,1.74,-15.1,0.8,1.1,3,299,0.469,35,-27,7,2,8.5,0.9,15,7,14,8.032,-0.108,7.73,9.27,0.09,0.38,17.679166666666667,-4.841944444444444,-32.602066,32.602066,-108.61957,*,F,6792.036326171843,46.10628389858276,8.364676508711352e-08
HD 7193, ,1,12,19.1,+,12,16,54,131,-50,6.891,0.323,2.622,-0.006,3.79,-0.32,34,4.25,0.34,3.7,0.0,7.1,1.05,0.99,1.12,-1.3,0.3,0.3,2,381,0.584,9,-86,-51,1,29.6,0.8,15,2,-5,8.014,-0.026,7.62,8.94,0.08,0.04,18.07958333333333,12.281666666666668,-14.338023,16.494013,-26.045511,PM*,F,6165.9500186148225,21.854779074442686,1.979015291505665e-06
HD 7218, ,1,12,30.6,+,2,28,17,133,-60,6.547,0.306,2.649,0.004,3.803,-0.23,52,2.96,1.25,2.6,2.3,2.8,1.34,1.29,1.39,3.7,0.3,0.3,4,2890,0.744,16,-176,-107,1,19.2,0.9,46,7,-20,8.018,-0.045,7.13,10.13,0.17,0.22,18.1275,2.471388888888889,-17.731955,19.015194,-45.033325,PM*,F,6353.309318517436,25.999996749608663,3.3300376974783855e-07
HD 7228, ,1,13,2.3,+,33,9,17,128,-30,7.413,0.344,2.615,-0.009,3.782,-0.28,61,3.5,1.23,5.8,4.7,6.9,1.11,1.06,1.17,-21.1,0.3,0.3,2,392,0.363,7,-109,-79,1,16.5,1.0,42,-7,-12,8.033,-0.03,6.89,9.4,0.15,0.08,18.25958333333333,33.15472222222222,-32.523888,41.628677,-30.5,PM*,F,6053.408747539136,52.8275500038273,7.021811229241964e-07
HD 7238, ,1,16,30.8,+,79,54,36,124,17,6.266,0.288,2.65,-0.001,3.813,-0.37,72,1.97,2.14,1.6,1.5,1.7,1.61,1.56,1.66,-42.3,1.3,1.2,2,329,0.52,60,-49,60,2,13.8,0.5,41,-28,6,8.039,0.021,6.2,8.86,0.18,0.2,19.12833333333333,79.91000000000001,-38.502632,57.082508,21.050762,PM*,F,6501.296903430909,68.85394244701959,8.481040750186614e-08
HD 7257, ,1,12,34.2,-,20,27,31,160,-82,7.639,0.31,2.654,0.009,3.799,-0.23,59,3.78,0.52,3.5,2.1,4.5,1.15,1.08,1.21,3.3,0.4,0.6,2,915,0.12,10,-68,-34,2,16.9,1.1,21,3,-6,8.008,-0.059,7.54,9.15,0.1,0.06,18.1425,-20.45861111111111,-7.7160163,2.8084009,-58.425816,PM*,F,6295.061828571975,8.211213257307747,1.0338300462535406e-06
HD 7284, ,1,14,10.5,+,58,48,44,126,-4,7.177,0.341,0.0,0.0,3.783,-0.21,43,4.01,0.64,5.1,3.2,7.1,1.07,1.02,1.13,-11.1,0.5,0.7,2,1361,0.17,9,19,-47,2,23.3,0.9,3,-12,-8,8.025,-0.003,7.44,8.19,0.05,0.02,18.54375,58.81222222222222,-25.213198,34.70299,-2.9995282,PM*,F,6067.363295885053,42.89525461315394,1.4205258785814954e-06
HD 7334, ,1,14,1.4,+,34,29,33,128,-28,7.047,0.372,0.0,0.0,3.773,-0.08,79,2.57,2.19,2.4,2.1,3.3,1.48,1.35,1.55,-28.2,0.5,0.7,2,2111,0.045,6,70,-8,1,12.7,0.9,-5,-36,13,8.043,-0.037,6.29,8.05,0.12,0.32,18.50583333333333,34.4925,-42.944153,54.966007,-37.088253,PM*,F,5929.2532458,69.75286519141316,1.9428941916407797e-07
HD 7355, ,1,13,51.6,+,5,8,30,133,-57,7.697,0.363,2.634,0.021,3.792,0.23,92,2.79,1.26,2.3,1.8,2.9,1.47,1.4,1.56,-7.4,0.4,0.5,2,392,0.117,3,60,-22,1,10.9,1.1,-14,-25,3,8.034,-0.077,6.87,8.04,0.08,0.17,18.465,5.141666666666668,-34.17275,36.645786,-77.15769,PM*,F,6194.410750767812,50.10679069866974,2.632989637829915e-07
HD 7442, ,1,12,10.5,-,73,54,25,301,-43,7.173,0.377,2.621,0.022,3.782,0.03,62,3.11,1.34,2.8,2.5,4.1,1.37,1.33,1.42,-26.1,0.2,0.2,2,1044,0.519,5,99,32,2,16.1,0.6,-37,4,14,7.977,-0.042,7.59,9.11,0.09,0.36,18.04375,-73.90694444444445,23.353842,-38.86734,-42.283894,PM*,F,6053.408747539136,45.343930738705964,4.096841384835628e-07
HD 7449, ,1,14,29.3,-,5,2,50,138,-67,7.51,0.367,2.604,0.0,3.768,-0.29,38,4.58,0.49,8.7,3.5,12.8,0.95,0.89,1.02,-20.0,0.2,0.3,6,3997,0.719,3,-162,-137,1,26.0,0.8,42,-7,6,8.011,-0.035,6.84,9.38,0.16,0.22,18.62208333333333,-5.047222222222223,-11.034054,9.935109,-34.979183,PM*,F,5861.3816451402845,14.84778564354958,3.122116826786679e-06
HD 7458, ,1,16,4.4,+,61,54,26,126,-1,7.325,0.279,0.0,0.0,3.814,-0.44,59,3.48,0.67,2.8,1.8,3.5,1.19,1.14,1.24,-14.4,0.4,0.5,2,341,0.423,13,-58,-56,3,17.0,0.8,20,-3,-17,8.034,-0.001,7.41,8.9,0.09,0.15,19.01833333333333,61.907222222222224,-34.67405,47.724735,-1.0296919,PM*,F,6516.283940608428,58.99101689429269,6.830447379131052e-07
HD 7495, ,1,14,54.3,-,15,49,7,150,-77,7.348,0.299,2.639,-0.009,3.805,-0.3,52,3.79,0.44,3.1,1.1,4.3,1.15,1.09,1.21,3.9,0.2,0.3,4,1448,0.62,10,118,-27,2,19.4,1.5,-21,-21,-3,8.01,-0.05,6.99,8.07,0.07,0.08,18.72625,-15.81861111111111,-10.130293,5.8487277,-50.667244,PM*,F,6382.634861905489,11.697454935779676,1.0482120548131445e-06
HD 7659, ,1,16,50.3,+,21,3,6,131,-41,7.03,0.273,2.683,0.008,3.822,-0.08,61,3.12,0.54,1.8,1.2,2.3,1.37,1.32,1.42,-2.8,0.4,0.5,2,1798,0.449,13,73,-76,1,16.5,0.8,-8,-26,-12,8.03,-0.04,6.78,8.03,0.08,0.08,19.20958333333333,21.051666666666662,-30.203173,34.744785,-40.0196,PM*,F,6637.43070401909,46.03728645309315,4.1538341256420695e-07
HD 7660, ,1,16,35.9,+,2,44,5,135,-60,7.573,0.232,2.718,0.017,3.845,-0.17,89,2.82,0.48,1.4,0.8,1.7,1.43,1.36,1.5,-4.1,0.5,0.7,3,358,0.378,20,62,-27,1,11.2,1.2,-14,-25,0,8.032,-0.077,6.86,8.04,0.08,0.14,19.14958333333333,2.7347222222222225,-31.46625,31.46625,-77.07626,PM*,F,6998.419960022738,44.4999975070224,2.744410990922079e-07
HD 8070, ,1,20,2.9,-,9,53,1,146,-71,6.652,0.278,2.669,0.003,3.817,-0.29,49,3.21,0.74,2.5,1.9,2.9,1.28,1.23,1.33,15.5,0.8,1.1,2,1305,0.162,25,28,-75,2,20.5,0.9,0,-14,-19,8.013,-0.046,7.39,8.1,0.05,0.19,20.01208333333333,-9.88361111111111,-13.225501,8.920716,-46.33041,PM*,F,6561.452663029057,15.952838325942409,4.70380327269733e-07
HD 8178, ,1,19,58.3,-,57,20,56,295,-59,7.42,0.281,2.662,-0.005,3.818,-0.15,164,1.35,2.46,1.1,1.0,1.3,1.85,1.73,1.94,11.9,0.7,1.3,3,677,0.091,27,46,40,2,6.1,0.7,-43,-6,-21,7.964,-0.141,7.23,8.82,0.1,0.27,19.992916666666662,-57.348888888888894,35.69697,-76.55242,-140.57544,PM*,F,6576.578373554205,84.46624577331053,3.6012158251551364e-08
HD 8241, ,1,19,45.3,-,68,53,53,299,-48,7.064,0.322,2.652,0.016,3.795,-0.18,53,3.43,0.92,3.3,2.8,3.6,1.23,1.14,1.28,9.3,0.6,0.8,2,1117,0.019,9,12,120,2,18.8,0.6,-15,10,-26,7.983,-0.04,7.97,9.06,0.06,0.31,19.93875,-68.89805555555556,17.193249,-31.017445,-39.386677,PM*,F,6237.348354824191,35.46392118060305,6.37454439294158e-07
HD 8248, ,1,22,2.4,+,15,47,21,134,-46,7.355,0.313,2.657,0.013,3.804,-0.03,139,1.64,2.36,1.3,1.1,1.6,1.77,1.66,1.87,6.6,0.3,0.4,2,361,0.27,7,53,-39,2,7.2,0.9,-21,-33,-18,8.066,-0.101,6.41,8.11,0.12,0.19,20.51,15.789166666666668,-67.07448,69.45767,-99.98823,PM*,F,6367.955209079156,96.55751544597292,5.375874851478992e-08
HD 8316, ,1,19,20.9,-,76,8,56,301,-41,7.567,0.334,2.641,0.018,3.79,-0.26,106,2.43,2.1,2.1,1.9,2.3,1.47,1.4,1.54,22.0,0.2,0.3,2,675,0.403,6,39,6,2,9.4,0.6,-9,-24,-15,7.959,-0.07,6.84,7.96,0.08,0.13,19.83708333333333,-76.14888888888889,41.202625,-68.57272,-69.54226,*,F,6165.9500186148225,79.99921396544485,1.601213156768543e-07
HD 8442, ,1,23,50.8,+,17,49,6,134,-44,6.586,0.273,2.68,0.006,3.82,-0.15,49,3.13,0.63,2.1,1.5,2.5,1.34,1.3,1.39,-13.0,0.4,0.0,1,0,0.0,3,76,-41,1,20.4,0.8,-4,-23,5,8.024,-0.034,6.95,8.04,0.07,0.18,20.961666666666662,17.81833333333333,-24.485071,25.35504,-34.03826,PM*,F,6606.934480075957,35.247648932611675,4.2116197144500654e-07
HD 8483, ,1,23,50.8,-,5,49,8,144,-67,7.654,0.344,2.614,-0.006,3.781,-0.33,63,3.65,1.15,6.6,5.3,7.8,1.08,1.03,1.13,-15.9,0.2,0.2,4,833,0.71,3,-66,-191,2,15.8,0.9,50,-36,-10,8.02,-0.058,5.72,8.92,0.22,0.08,20.961666666666662,-5.818888888888889,-19.914816,14.468961,-57.991802,PM*,F,6039.4862937638,24.616066475645066,8.638715069876107e-07
HD 8574, ,1,25,12.5,+,28,34,0,132,-34,7.135,0.361,2.597,-0.017,3.774,-0.23,44,3.91,0.96,8.2,5.7,9.6,1.04,0.99,1.1,18.6,0.2,0.1,3,91,0.895,3,253,-158,2,22.6,0.8,-44,-37,-31,8.025,-0.025,6.03,8.35,0.16,0.39,21.30208333333333,28.566666666666663,-24.408318,27.108177,-24.604488,PM*,F,5942.921586155727,36.4776540892154,1.2372263188348547e-06
HD 8581, ,1,24,12.3,-,31,48,43,248,-81,6.857,0.363,2.615,0.011,3.773,-0.26,50,3.36,1.56,5.5,4.8,6.3,1.15,1.09,1.22,19.6,0.2,0.2,3,4072,0.564,5,166,-77,2,20.0,0.9,-22,-40,-14,8.003,-0.049,6.01,8.04,0.14,0.1,21.05125,-31.81194444444445,-2.930071,-7.252176,-49.38442,PM*,F,5929.2532458,7.82172441345366,5.786942270444603e-07
HD 8671, ,1,26,18.6,+,43,27,27,130,-19,6.0,0.326,2.615,-0.027,3.792,-0.21,41,2.92,1.52,2.6,2.3,3.9,1.37,1.31,1.41,31.2,0.3,0.1,2,1477,0.793,6,108,-59,1,24.2,0.7,-34,6,-18,8.025,-0.013,7.72,9.17,0.09,0.17,21.5775,43.4575,-24.918474,29.69668,-13.348293,PM*,F,6194.410750767812,38.76626303257868,3.1510054181030334e-07
HD 8673, ,1,26,8.7,+,34,34,46,131,-28,6.31,0.314,2.651,0.005,3.801,-0.06,38,3.39,0.71,2.8,2.1,3.3,1.28,1.24,1.33,17.3,0.5,0.4,4,2111,0.878,30,238,-87,1,26.1,0.8,-41,-21,-16,8.022,-0.018,6.74,8.46,0.11,0.13,21.53625,34.57944444444445,-22.012094,25.322023,-17.83992,PM*,F,6324.118513762197,33.552006364409344,6.031830791377278e-07
HD 8710, ,1,26,43.1,+,43,41,30,130,-19,6.889,0.25,0.0,0.0,3.836,-0.14,62,2.92,0.51,1.5,1.0,2.0,1.42,1.37,1.47,14.0,1.0,1.6,3,1029,0.379,80,134,-39,1,16.1,0.8,-39,-17,-10,8.038,-0.02,6.96,8.48,0.1,0.04,21.679583333333333,43.69166666666666,-37.681595,44.907173,-20.185225,PM*,F,6854.882264526614,58.6221527120589,3.1510054181030334e-07
HD 8745, ,1,26,53.8,+,37,29,31,131,-25,7.523,0.343,0.0,0.0,3.784,-0.18,54,3.87,0.73,4.4,3.0,7.3,1.09,1.04,1.16,-8.4,0.2,0.3,6,1895,0.613,4,-14,-82,2,18.6,0.9,11,-12,-16,8.032,-0.023,7.3,8.38,0.07,0.13,21.724166666666665,37.49194444444444,-32.107933,36.93596,-22.821386,PM*,F,6081.350012787177,48.94062221359767,1.1707095199013407e-06
HD 8774, ,1,27,6.3,+,34,22,39,131,-28,6.27,0.296,2.656,-0.01,3.813,0.19,43,3.13,0.48,1.7,1.1,2.2,1.46,1.4,1.5,13.7,0.8,1.1,2,358,0.046,19,162,-6,2,23.5,0.8,-34,-11,-3,8.025,-0.02,7.3,8.46,0.07,0.07,21.776249999999997,34.3775,-24.908422,28.653868,-20.187277,PM*,F,6501.296903430909,37.96674384104473,4.2116197144500654e-07
HD 8907, ,1,28,34.3,+,42,16,3,130,-20,6.643,0.336,0.0,0.0,3.785,-0.31,34,3.98,0.71,5.1,3.5,6.6,1.06,1.01,1.11,8.8,0.4,0.2,2,1477,0.757,14,52,-99,1,29.3,0.7,-10,-4,-17,8.021,-0.012,8.02,8.08,0.0,0.14,22.142916666666665,42.2675,-20.536776,24.474773,-11.628684,PM*,F,6095.368972401694,31.949549008956367,1.3628534249958125e-06
HD 8941, ,1,28,24.3,+,17,4,45,135,-45,6.604,0.334,2.632,0.004,3.791,-0.12,50,3.11,1.27,2.8,2.5,4.2,1.34,1.28,1.38,9.1,0.3,0.5,2,361,0.271,13,118,-35,1,20.0,0.8,-24,-17,-8,8.025,-0.035,7.18,8.15,0.06,0.04,22.10125,17.079166666666666,-25.0,25.0,-35.35534,PM*,F,6180.164001384158,35.35533905932738,4.096841384835628e-07
HD 8995, ,1,29,26.4,+,42,16,54,130,-20,7.181,0.305,2.637,-0.006,3.8,-0.34,45,3.89,0.49,3.5,1.5,5.0,1.11,1.06,1.18,-6.6,0.5,0.7,2,357,0.154,13,138,-61,2,22.0,0.8,-18,-27,-6,8.028,-0.016,6.71,8.06,0.09,0.03,22.36,42.281666666666666,-27.181025,32.39308,-15.390905,PM*,F,6309.57344480193,42.28616501808866,1.203508466830401e-06
HD 9024, ,1,29,3.0,+,7,17,38,139,-54,6.547,0.231,2.706,0.002,3.849,0.01,70,2.32,0.76,1.1,0.9,1.4,1.62,1.57,1.68,-6.7,0.9,1.6,3,764,0.218,80,-28,-56,1,14.3,0.8,18,-10,-6,8.031,-0.057,7.24,8.61,0.09,0.06,22.2625,7.293888888888889,-31.052504,26.993525,-56.63119,PM*,F,7063.175542629623,41.1449680592371,1.3754637524765194e-07
HD 9061, ,1,28,57.4,-,17,56,14,168,-77,6.656,0.301,2.654,0.011,3.806,-0.36,78,2.21,2.05,1.9,1.7,2.1,1.52,1.46,1.58,-3.5,0.2,0.1,2,766,0.826,9,72,-5,1,12.9,0.9,-19,-18,7,8.017,-0.076,7.24,8.07,0.05,0.23,22.239166666666662,-17.93722222222222,-17.162756,3.6480546,-76.00086,PM*,F,6397.348354826482,17.546181803461323,1.1815419617178787e-07
HD 9091, ,1,29,48.6,+,23,41,25,134,-38,7.623,0.37,2.595,0.002,3.766,-0.46,46,4.31,0.94,11.5,6.1,14.4,0.92,0.86,1.0,-50.8,0.3,0.1,2,374,0.985,3,-49,-49,1,21.7,1.1,39,-28,22,8.025,-0.029,6.22,8.81,0.17,0.52,22.4525,23.690277777777776,-25.180319,26.074987,-28.320429,PM*,F,5834.451042737448,36.248495306590726,2.1500529222217495e-06
HD 9386, ,1,32,57.7,+,33,51,10,133,-28,7.639,0.342,2.612,-0.011,3.783,-0.49,109,2.46,2.43,3.0,2.4,3.7,1.35,1.21,1.43,38.3,0.2,0.2,3,630,0.772,5,55,25,2,9.2,0.9,-47,14,-2,8.065,-0.051,7.62,9.96,0.13,0.1,23.24041666666666,33.85277777777778,-65.6364,70.38642,-51.1724,PM*,F,6067.363295885053,96.2412859711278,1.6689723814737225e-07
HD 9670, ,1,34,48.8,+,0,56,41,145,-60,6.905,0.343,2.611,-0.006,3.781,-0.34,37,4.09,0.72,6.0,4.1,7.5,1.03,0.97,1.08,-22.7,0.2,0.3,5,2567,0.501,3,209,-271,1,27.3,0.9,3,-63,4,8.015,-0.032,4.91,8.05,0.24,0.17,23.70333333333333,0.9447222222222222,-15.15431,10.611164,-32.042942,PM*,F,6039.4862937638,18.499997648945687,1.5865331463088641e-06
